Day,Day High,Day Low,Daily Range,Current Day Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Previous Day,Trade Year
2019-11-11,11932.55,11854.05,78.5,11908.3,50%,11947.55,11869.05,low,11950,2019-11-14,1,NIFTY19111411950CE,CE,2019-11-13 14:31:00,14.65,2019-11-13 15:30:00,0.05,EOD Closing,14.6,0.14700000000000002,14.453,6778.242677824268,98962.34309623431,97965.94142259414,1.0995815899581591,1.088510460251046,,2019
,11894.85,11802.9,91.95000000000073,11904.2,50%,11950.175000000001,11858.225,high,11850,2019-11-21,6,NIFTY19112111850PE,PE,2019-11-15 10:16:00,35.55,2019-11-15 15:30:00,0.05,EOD Closing,35.5,0.3559999999999999,35.144,6835.443037974684,242658.22784810126,240224.81012658228,2.6962025316455693,2.6691645569620253,2019-11-14,2019
2019-11-15,11972.65,11880.25,92.39999999999964,11915.15,50%,11961.349999999999,11868.95,low,11950,2019-11-21,3,NIFTY19112111950CE,CE,2019-11-18 12:26:00,37.9,2019-11-18 15:30:00,19.8,EOD Closing,18.099999999999998,0.5770000000000001,17.522999999999996,6778.242677824268,122686.19246861924,118775.14644351462,1.3631799163179914,1.3197238493723846,,2019
,11945.9,11867.8,78.10000000000036,11919.45,50%,11958.5,11880.400000000001,high,11900,2019-11-21,2,NIFTY19112111900PE,PE,2019-11-19 15:29:00,24.0,2019-11-19 15:30:00,0.05,EOD Closing,23.95,0.24050000000000002,23.7095,6806.72268907563,163021.00840336134,161383.99159663863,1.811344537815126,1.7931554621848738,2019-11-18,2019
2019-11-20,12038.5,11968.0,70.5,12025.65,50%,12060.9,11990.4,low,12050,2019-11-21,0,NIFTY19112112050CE,CE,2019-11-21 09:21:00,8.45,2019-11-21 15:30:00,0.05,EOD Closing,8.399999999999999,0.085,8.314999999999998,6721.991701244813,56464.73029045642,55893.360995850606,0.6273858921161825,0.6210373443983401,,2019
2019-11-21,12025.9,11957.15,68.75,11967.3,50%,12001.675,11932.925,low,12000,2019-11-28,6,NIFTY19NOV12000CE,CE,2019-11-22 10:12:00,47.45,2019-11-22 15:30:00,151.2,EOD Closing,-103.74999999999999,1.9864999999999997,-105.73649999999999,6750.0,-700312.4999999999,-713721.375,-7.781249999999998,-7.9302375,,2019
,11967.3,11883.6,83.69999999999891,11922.45,50%,11964.3,11880.600000000002,high,11900,2019-11-28,3,NIFTY19NOV11900PE,PE,2019-11-25 09:30:00,34.6,2019-11-25 15:30:00,0.05,EOD Closing,34.550000000000004,0.3465,34.203500000000005,6806.72268907563,235172.26890756306,232813.73949579836,2.613025210084034,2.5868193277310927,2019-11-22,2019
2019-11-25,12083.9,11922.45,161.4499999999989,12110.2,50%,12190.925,12029.475000000002,low,12200,2019-11-28,2,NIFTY19NOV12200CE,CE,2019-11-26 14:37:00,5.5,2019-11-26 15:30:00,0.05,EOD Closing,5.45,0.0555,5.3945,6639.3442622950815,36184.42622950819,35815.94262295082,0.4020491803278688,0.3979549180327869,,2019
2019-11-27,12114.1,12055.35,58.75,12132.1,50%,12161.475,12102.725,low,12150,2019-11-28,0,NIFTY19NOV12150CE,CE,2019-11-28 09:27:00,8.1,2019-11-28 09:33:00,9.75,SL Hit,-1.6500000000000004,0.17850000000000002,-1.8285000000000005,6666.666666666667,-11000.000000000004,-12190.000000000004,-0.12222222222222227,-0.1354444444444445,,2019
2019-11-28,12157.75,12100.4,57.350000000000364,12146.2,50%,12174.875,12117.525000000001,low,12150,2019-12-05,6,NIFTY19120512150CE,CE,2019-11-29 09:16:00,47.7,2019-11-29 15:30:00,0.05,EOD Closing,47.650000000000006,0.47750000000000004,47.17250000000001,6666.666666666667,317666.66666666674,314483.3333333334,3.5296296296296306,3.4942592592592594,,2019
2019-11-29,12146.65,12017.6,129.04999999999927,12137.05,50%,12201.574999999999,12072.525,low,12200,2019-12-05,3,NIFTY19120512200CE,CE,2019-12-02 09:16:00,17.55,2019-12-02 15:30:00,0.05,EOD Closing,17.5,0.17600000000000002,17.324,6639.3442622950815,116188.52459016393,115020.0,1.290983606557377,1.278,,2019
2019-12-02,12137.05,12024.5,112.54999999999927,12067.65,50%,12123.925,12011.375,low,12100,2019-12-05,2,NIFTY19120512100CE,CE,2019-12-03 09:55:00,26.1,2019-12-03 15:30:00,0.05,EOD Closing,26.05,0.2615,25.7885,6694.214876033057,174384.29752066114,172633.7603305785,1.9376033057851236,1.9181528925619833,,2019
,12067.65,11956.8,110.85000000000036,11969.95,50%,12025.375,11914.525000000001,high,11900,2019-12-05,1,NIFTY19120511900PE,PE,2019-12-04 10:15:00,7.6,2019-12-04 12:55:00,15.65,SL Hit,-8.05,0.2325,-8.2825,6806.72268907563,-54794.117647058825,-56376.680672268914,-0.6088235294117648,-0.6264075630252102,2019-12-03,2019
2019-12-04,12054.45,11935.5,118.95000000000073,12071.25,50%,12130.725,12011.775,low,12150,2019-12-05,0,NIFTY19120512150CE,CE,2019-12-05 11:47:00,0.85,2019-12-05 12:36:00,0.65,SL Hit,0.19999999999999996,0.015,0.18499999999999994,6666.666666666667,1333.333333333333,1233.333333333333,0.014814814814814812,0.0137037037037037,,2019
2019-12-05,12081.2,11999.1,82.10000000000036,12047.35,50%,12088.400000000001,12006.3,low,12100,2019-12-12,6,NIFTY19121212100CE,CE,2019-12-06 11:01:00,36.55,2019-12-06 15:30:00,0.05,EOD Closing,36.5,0.36599999999999994,36.134,6694.214876033057,244338.8429752066,241888.7603305785,2.714876033057851,2.6876528925619834,,2019
2019-12-09,11981.9,11888.4,93.5,11950.5,50%,11997.25,11903.75,low,12000,2019-12-12,2,NIFTY19121212000CE,CE,2019-12-10 11:00:00,21.95,2019-12-10 15:30:00,0.05,EOD Closing,21.9,0.22,21.68,6750.0,147825.0,146340.0,1.6425,1.626,,2019
,11950.5,11844.75,105.75,11867.35,50%,11920.225,11814.475,high,11800,2019-12-12,1,NIFTY19121211800PE,PE,2019-12-11 15:10:00,3.15,2019-12-11 15:30:00,0.05,EOD Closing,3.1,0.032,3.068,6864.406779661017,21279.661016949154,21060.0,0.23644067796610171,0.234,2019-12-10,2019
,11922.8,11832.5,90.29999999999927,11944.3,50%,11989.449999999999,11899.15,high,11900,2019-12-12,0,NIFTY19121211900PE,PE,2019-12-12 14:33:00,0.2,2019-12-12 15:30:00,0.05,EOD Closing,0.15000000000000002,0.0025,0.14750000000000002,6806.72268907563,1021.0084033613447,1003.9915966386556,0.011344537815126052,0.011155462184873951,2019-12-11,2019
,12004.8,11934.25,70.54999999999927,12031.3,50%,12066.574999999999,11996.025,high,12000,2019-12-19,6,NIFTY19121912000PE,PE,2019-12-13 12:21:00,34.75,2019-12-13 15:30:00,0.05,EOD Closing,34.7,0.348,34.352000000000004,6750.0,234225.00000000003,231876.00000000003,2.6025000000000005,2.5764000000000005,2019-12-12,2019
2019-12-13,12098.15,12026.1,72.04999999999927,12131.35,50%,12167.375,12095.325,low,12150,2019-12-19,3,NIFTY19121912150CE,CE,2019-12-16 09:32:00,35.75,2019-12-16 09:40:00,37.4,SL Hit,-1.6499999999999986,0.7315,-2.3814999999999986,6666.666666666667,-10999.99999999999,-15876.666666666659,-0.12222222222222212,-0.17640740740740732,,2019
,12133.0,12046.65,86.35000000000036,12082.45,50%,12125.625,12039.275000000001,high,12050,2019-12-19,2,NIFTY19121912050PE,PE,2019-12-17 09:51:00,18.9,2019-12-17 15:30:00,0.05,EOD Closing,18.849999999999998,0.1895,18.6605,6721.991701244813,126709.54356846471,125435.72614107883,1.4078838174273856,1.3937302904564315,2019-12-16,2019
,12237.55,12163.8,73.75,12223.4,50%,12260.275,12186.525,high,12200,2019-12-19,0,NIFTY19121912200PE,PE,2019-12-19 12:36:00,3.15,2019-12-19 15:30:00,0.05,EOD Closing,3.1,0.032,3.068,6639.3442622950815,20581.967213114753,20369.508196721312,0.2286885245901639,0.22632786885245904,2019-12-18,2019
,12293.25,12253.05,40.20000000000073,12235.45,50%,12255.550000000001,12215.35,high,12200,2019-12-26,3,NIFTY19DEC12200PE,PE,2019-12-23 09:16:00,27.6,2019-12-23 13:11:00,25.05,SL Hit,2.5500000000000007,0.5265000000000001,2.0235000000000007,6639.3442622950815,16930.327868852462,13434.713114754102,0.18811475409836068,0.14927459016393446,2019-12-20,2019
2019-12-20,12293.25,12253.05,40.20000000000073,12235.45,50%,12255.550000000001,12215.35,low,12250,2019-12-26,3,NIFTY19DEC12250CE,CE,2019-12-23 14:34:00,34.9,2019-12-23 15:30:00,0.05,EOD Closing,34.85,0.3495,34.5005,6612.244897959184,230436.73469387754,228125.75510204083,2.560408163265306,2.534730612244898,,2019
2019-12-23,12286.95,12213.8,73.15000000000146,12269.25,50%,12305.825,12232.675,low,12300,2019-12-26,2,NIFTY19DEC12300CE,CE,2019-12-24 14:32:00,12.0,2019-12-24 15:30:00,0.05,EOD Closing,11.95,0.12050000000000001,11.8295,6585.365853658536,78695.12195121951,77901.58536585365,0.874390243902439,0.8655731707317073,,2019
2019-12-24,12283.55,12202.75,80.79999999999927,12211.85,50%,12252.25,12171.45,low,12250,2019-12-26,0,NIFTY19DEC12250CE,CE,2019-12-26 13:16:00,0.55,2019-12-26 15:30:00,0.05,EOD Closing,0.5,0.006000000000000001,0.494,6612.244897959184,3306.122448979592,3266.4489795918366,0.03673469387755102,0.036293877551020405,,2019
,12220.75,12120.1,100.64999999999964,12172.9,50%,12223.224999999999,12122.575,high,12100,2020-01-02,6,NIFTY2010212100PE,PE,2019-12-27 13:18:00,15.0,2019-12-27 15:30:00,0.05,EOD Closing,14.95,0.15050000000000002,14.7995,6694.214876033057,100078.5123966942,99071.03305785124,1.11198347107438,1.100789256198347,2019-12-26,2019
2019-12-27,12257.6,12158.25,99.35000000000036,12274.9,50%,12324.575,12225.224999999999,low,12300,2020-01-02,3,NIFTY2010212300CE,CE,2019-12-30 12:12:00,22.0,2019-12-30 15:02:00,32.85,SL Hit,-10.850000000000001,0.5485,-11.398500000000002,6585.365853658536,-71451.21951219512,-75063.29268292684,-0.7939024390243903,-0.8340365853658538,,2019
2019-12-30,12286.3,12213.95,72.34999999999854,12247.1,50%,12283.275,12210.925000000001,low,12300,2020-01-02,2,NIFTY2010212300CE,CE,2019-12-31 09:45:00,13.9,2019-12-31 15:30:00,0.05,EOD Closing,13.85,0.1395,13.7105,6585.365853658536,91207.31707317072,90288.65853658535,1.0134146341463415,1.0032073170731706,,2019
,12222.05,12165.4,56.649999999999636,12198.55,50%,12226.875,12170.224999999999,high,12150,2020-01-02,0,NIFTY2010212150PE,PE,2020-01-02 09:29:00,2.8,2020-01-02 15:30:00,0.05,EOD Closing,2.75,0.028499999999999998,2.7215,6666.666666666667,18333.333333333336,18143.333333333332,0.20370370370370372,0.20159259259259257,2020-01-01,2020
2020-01-02,12289.75,12198.2,91.54999999999927,12261.1,50%,12306.875,12215.325,low,12300,2020-01-09,6,NIFTY2010912300CE,CE,2020-01-03 12:20:00,27.45,2020-01-03 15:30:00,0.05,EOD Closing,27.4,0.275,27.125,6585.365853658536,180439.0243902439,178628.0487804878,2.004878048780488,1.9847560975609753,,2020
2020-01-03,12265.5,12192.4,73.10000000000036,12170.6,50%,12207.150000000001,12134.05,low,12200,2020-01-09,3,NIFTY2010912200CE,CE,2020-01-06 09:16:00,33.55,2020-01-06 15:30:00,15.5,EOD Closing,18.049999999999997,0.4905,17.559499999999996,6639.3442622950815,119840.16393442621,116583.56557377047,1.3315573770491802,1.2953729508196719,,2020
,12151.8,12005.7,146.09999999999854,11939.1,50%,12012.15,11866.050000000001,high,11850,2020-01-09,1,NIFTY2010911850PE,PE,2020-01-08 09:44:00,18.9,2020-01-08 09:51:00,23.0,SL Hit,-4.100000000000001,0.419,-4.519000000000001,6835.443037974684,-28025.31645569621,-30889.367088607603,-0.31139240506329124,-0.3432151898734178,2020-01-07,2020
,12044.45,11931.35,113.10000000000036,12153.15,50%,12209.7,12096.599999999999,high,12100,2020-01-09,0,NIFTY2010912100PE,PE,2020-01-09 13:15:00,0.5,2020-01-09 15:30:00,0.05,EOD Closing,0.45,0.0055000000000000005,0.4445,6694.214876033057,3012.396694214876,2975.578512396694,0.03347107438016529,0.03306198347107438,2020-01-08,2020
2020-01-09,12224.0,12136.5,87.5,12271.0,50%,12314.75,12227.25,low,12300,2020-01-16,6,NIFTY2011612300CE,CE,2020-01-10 14:22:00,43.55,2020-01-10 14:23:00,46.5,SL Hit,-2.950000000000003,0.9005,-3.850500000000003,6585.365853658536,-19426.829268292702,-25356.95121951221,-0.21585365853658559,-0.2817439024390246,,2020
,12337.4,12287.0,50.399999999999636,12333.1,50%,12358.3,12307.900000000001,high,12300,2020-01-16,2,NIFTY2011612300PE,PE,2020-01-14 14:45:00,23.1,2020-01-14 15:30:00,0.05,EOD Closing,23.05,0.23150000000000004,22.8185,6585.365853658536,151792.68292682926,150268.1707317073,1.6865853658536585,1.6696463414634146,2020-01-13,2020
2020-01-14,12373.65,12309.35,64.29999999999927,12349.4,50%,12381.55,12317.25,low,12400,2020-01-16,1,NIFTY2011612400CE,CE,2020-01-15 09:25:00,9.3,2020-01-15 15:30:00,0.1,EOD Closing,9.200000000000001,0.094,9.106000000000002,6532.258064516129,60096.774193548394,59482.74193548388,0.6677419354838711,0.6609193548387098,,2020
,12355.0,12279.05,75.95000000000073,12347.1,50%,12385.075,12309.125,high,12300,2020-01-16,0,NIFTY2011612300PE,PE,2020-01-16 09:47:00,1.5,2020-01-16 15:30:00,0.05,EOD Closing,1.45,0.015500000000000002,1.4344999999999999,6585.365853658536,9548.780487804877,9446.70731707317,0.10609756097560975,0.10496341463414632,2020-01-15,2020
,12389.0,12315.85,73.14999999999964,12328.4,50%,12364.974999999999,12291.825,high,12300,2020-01-23,6,NIFTY2012312300PE,PE,2020-01-17 09:59:00,40.25,2020-01-17 15:30:00,118.9,EOD Closing,-78.65,1.5915000000000001,-80.2415,6585.365853658536,-517939.0243902439,-528419.6341463415,-5.754878048780488,-5.8713292682926825,2020-01-16,2020
2020-01-17,12385.25,12322.25,63.0,12430.5,50%,12462.0,12399.0,low,12450,2020-01-23,3,NIFTY2012312450CE,CE,2020-01-20 09:15:00,29.2,2020-01-20 09:16:00,27.15,SL Hit,2.0500000000000007,0.5635,1.4865000000000008,6506.024096385542,13337.349397590366,9671.204819277114,0.1481927710843374,0.10745783132530126,,2020
2020-01-21,12230.05,12162.55,67.5,12218.35,50%,12252.1,12184.6,low,12250,2020-01-23,1,NIFTY2012312250CE,CE,2020-01-22 09:54:00,19.85,2020-01-22 15:30:00,0.05,EOD Closing,19.8,0.19900000000000004,19.601,6612.244897959184,130922.44897959183,129606.61224489796,1.4546938775510205,1.440073469387755,,2020
,12188.5,12095.65,92.85000000000036,12174.55,50%,12220.974999999999,12128.125,high,12150,2020-01-30,6,NIFTY20JAN12150PE,PE,2020-01-24 10:09:00,34.85,2020-01-24 15:30:00,112.7,EOD Closing,-77.85,1.4755,-79.32549999999999,6666.666666666667,-519000.0,-528836.6666666666,-5.766666666666667,-5.875962962962963,2020-01-23,2020
,12197.85,12172.1,25.75,12148.1,50%,12160.975,12135.225,high,12150,2020-01-30,2,NIFTY20JAN12150PE,PE,2020-01-28 09:46:00,54.95,2020-01-28 09:47:00,54.85,SL Hit,0.10000000000000142,1.098,-0.9979999999999987,6666.666666666667,666.6666666666762,-6653.333333333325,0.007407407407407513,-0.07392592592592583,2020-01-27,2020
2020-01-27,12197.85,12172.1,25.75,12148.1,50%,12160.975,12135.225,low,12150,2020-01-30,2,NIFTY20JAN12150CE,CE,2020-01-28 09:15:00,48.3,2020-01-28 15:30:00,0.1,EOD Closing,48.199999999999996,0.484,47.715999999999994,6666.666666666667,321333.3333333333,318106.6666666666,3.5703703703703704,3.534518518518518,,2020
2020-01-29,12169.4,12104.0,65.39999999999964,12147.75,50%,12180.45,12115.05,low,12200,2020-01-30,0,NIFTY20JAN12200CE,CE,2020-01-30 09:15:00,1.95,2020-01-30 15:30:00,0.05,EOD Closing,1.9,0.02,1.88,6639.3442622950815,12614.754098360654,12481.967213114753,0.1401639344262295,0.1386885245901639,,2020
2020-01-30,12148.7,12011.0,137.70000000000073,12100.4,50%,12169.25,12031.55,low,12150,2020-02-06,6,NIFTY2020612150CE,CE,2020-01-31 09:50:00,109.2,2020-01-31 15:30:00,0.05,EOD Closing,109.15,1.0925,108.0575,6666.666666666667,727666.6666666667,720383.3333333334,8.085185185185185,8.00425925925926,,2020
,12100.55,11946.15,154.39999999999964,11939.0,50%,12016.2,11861.8,high,11850,2020-02-06,5,NIFTY2020611850PE,PE,2020-02-01 11:12:00,82.45,2020-02-01 11:26:00,94.9,SL Hit,-12.450000000000003,1.7735000000000003,-14.223500000000003,6835.443037974684,-85101.26582278483,-97223.92405063294,-0.9455696202531647,-1.0802658227848105,2020-01-31,2020
2020-01-31,12100.55,11946.15,154.39999999999964,11939.0,50%,12016.2,11861.8,low,12000,2020-02-06,5,NIFTY2020612000CE,CE,2020-02-01 13:18:00,74.0,2020-02-01 15:30:00,138.15,EOD Closing,-64.15,2.1215,-66.2715,6750.0,-433012.50000000006,-447332.625,-4.811250000000001,-4.9703625,,2020
,11749.85,11615.75,134.10000000000036,11786.25,50%,11853.3,11719.2,high,11700,2020-02-06,2,NIFTY2020611700PE,PE,2020-02-04 10:01:00,20.2,2020-02-04 15:30:00,0.05,EOD Closing,20.15,0.2025,19.947499999999998,6923.076923076923,139500.0,138098.0769230769,1.55,1.5344230769230767,2020-02-03,2020
2020-02-06,12160.45,12085.0,75.45000000000073,12151.15,50%,12188.875,12113.425,low,12200,2020-02-13,6,NIFTY2021312200CE,CE,2020-02-07 09:25:00,31.8,2020-02-07 15:30:00,0.1,EOD Closing,31.7,0.319,31.381,6639.3442622950815,210467.2131147541,208349.26229508195,2.3385245901639347,2.3149918032786885,,2020
2020-02-07,12151.15,12074.0,77.14999999999964,12102.35,50%,12140.925,12063.775000000001,low,12150,2020-02-13,3,NIFTY2021312150CE,CE,2020-02-10 09:19:00,26.8,2020-02-10 15:30:00,25.5,EOD Closing,1.3000000000000007,0.523,0.7770000000000007,6666.666666666667,8666.666666666672,5180.000000000005,0.09629629629629635,0.05755555555555561,,2020
,12102.4,11990.8,111.60000000000036,12108.4,50%,12164.2,12052.599999999999,high,12050,2020-02-13,2,NIFTY2021312050PE,PE,2020-02-11 09:58:00,14.8,2020-02-11 15:30:00,0.05,EOD Closing,14.75,0.14850000000000002,14.6015,6721.991701244813,99149.37759336099,98151.16182572614,1.1016597510373443,1.0905684647302905,2020-02-10,2020
,12172.0,12099.3,72.70000000000073,12151.0,50%,12187.35,12114.65,high,12100,2020-02-13,1,NIFTY2021312100PE,PE,2020-02-12 09:20:00,12.15,2020-02-12 15:30:00,0.05,EOD Closing,12.1,0.12200000000000001,11.978,6694.214876033057,80999.99999999999,80183.30578512396,0.8999999999999998,0.8909256198347106,2020-02-11,2020
2020-02-12,12231.55,12145.05,86.5,12219.55,50%,12262.8,12176.3,low,12250,2020-02-13,0,NIFTY2021312250CE,CE,2020-02-13 09:36:00,1.9,2020-02-13 15:30:00,0.05,EOD Closing,1.8499999999999999,0.0195,1.8304999999999998,6612.244897959184,12232.65306122449,12103.714285714284,0.13591836734693877,0.13448571428571426,,2020
,12219.65,12140.0,79.64999999999964,12190.15,50%,12229.974999999999,12150.325,high,12150,2020-02-20,6,NIFTY2022012150PE,PE,2020-02-14 09:19:00,32.55,2020-02-14 10:52:00,71.1,SL Hit,-38.55,1.0365,-39.586499999999994,6666.666666666667,-257000.0,-263909.99999999994,-2.8555555555555556,-2.9323333333333323,2020-02-13,2020
2020-02-13,12219.65,12140.0,79.64999999999964,12190.15,50%,12229.974999999999,12150.325,low,12250,2020-02-20,6,NIFTY2022012250CE,CE,2020-02-14 10:52:00,29.45,2020-02-14 15:30:00,0.05,EOD Closing,29.4,0.295,29.104999999999997,6612.244897959184,194400.0,192449.387755102,2.16,2.1383265306122445,,2020
2020-02-14,12246.5,12091.65,154.85000000000036,12131.8,50%,12209.224999999999,12054.375,low,12200,2020-02-20,3,NIFTY2022012200CE,CE,2020-02-17 13:05:00,19.6,2020-02-17 15:30:00,0.05,EOD Closing,19.55,0.19650000000000004,19.3535,6639.3442622950815,129799.18032786885,128494.54918032786,1.4422131147540984,1.427717213114754,,2020
2020-02-17,12159.35,12037.2,122.14999999999964,12028.25,50%,12089.325,11967.175,low,12100,2020-02-20,2,NIFTY2022012100CE,CE,2020-02-18 09:25:00,17.55,2020-02-18 15:30:00,0.1,EOD Closing,17.45,0.17650000000000002,17.2735,6694.214876033057,116814.04958677685,115632.520661157,1.2979338842975205,1.2848057851239667,,2020
2020-02-19,12134.25,12042.2,92.04999999999927,12119.0,50%,12165.025,12072.975,low,12150,2020-02-20,0,NIFTY2022012150CE,CE,2020-02-20 15:03:00,0.05,2020-02-20 15:30:00,0.05,EOD Closing,0.0,0.001,-0.001,6666.666666666667,0.0,-6.666666666666667,0.0,-7.407407407407409e-05,,2020
2020-02-20,12151.2,12071.9,79.30000000000109,12012.55,50%,12052.2,11972.899999999998,low,12050,2020-02-27,3,NIFTY20FEB12050CE,CE,2020-02-24 09:15:00,24.2,2020-02-24 15:30:00,0.05,EOD Closing,24.15,0.2425,23.9075,6721.991701244813,162336.09958506224,160706.01659751037,1.803734439834025,1.785622406639004,,2020
2020-02-25,11882.9,11780.0,102.89999999999964,11738.55,50%,11790.0,11687.099999999999,low,11800,2020-02-27,1,NIFTY20FEB11800CE,CE,2020-02-26 09:15:00,29.55,2020-02-26 15:30:00,0.05,EOD Closing,29.5,0.29600000000000004,29.204,6864.406779661017,202500.0,200468.13559322036,2.25,2.2274237288135597,,2020
2020-02-26,11782.6,11640.3,142.3000000000011,11661.25,50%,11732.400000000001,11590.099999999999,low,11750,2020-02-27,0,NIFTY20FEB11750CE,CE,2020-02-27 09:44:00,0.75,2020-02-27 15:30:00,0.05,EOD Closing,0.7,0.008,0.692,6893.617021276596,4825.531914893617,4770.3829787234035,0.05361702127659574,0.05300425531914893,,2020
2020-02-27,11661.25,11536.95,124.29999999999927,11382.0,50%,11444.15,11319.85,low,11450,2020-03-05,6,NIFTY2030511450CE,CE,2020-02-28 09:17:00,104.6,2020-02-28 15:30:00,0.05,EOD Closing,104.55,1.0465,103.5035,7074.235807860262,739611.3537117904,732208.1659388647,8.217903930131005,8.135646288209607,,2020
2020-02-28,11382.0,11175.6,206.39999999999964,11387.35,50%,11490.55,11284.150000000001,low,11500,2020-03-05,3,NIFTY2030511500CE,CE,2020-03-02 14:45:00,38.0,2020-03-02 15:30:00,0.05,EOD Closing,37.95,0.3805,37.569500000000005,7043.478260869565,267300.0,264619.95652173914,2.97,2.940221739130435,,2020
2020-03-03,11341.7,11152.75,188.95000000000073,11351.35,50%,11445.825,11256.875,low,11450,2020-03-05,1,NIFTY2030511450CE,CE,2020-03-04 10:52:00,14.1,2020-03-04 15:30:00,0.05,EOD Closing,14.049999999999999,0.14150000000000001,13.908499999999998,7074.235807860262,99393.01310043667,98392.00873362445,1.104366812227074,1.093244541484716,,2020
